order_id,customer_id,store_id,order_date,payment_method,order_status,shipping_cost
513,329,7,2024-08-02,Credit Card,Delivered,151.78
514,688,4,2025-03-27,Debit Card,Delivered,97.46
515,982,20,2024-01-16,Net Banking,Delivered,83.38
516,563,11,2024-12-24,Debit Card,Delivered,187.91
517,588,8,2024-10-17,Credit Card,Delivered,168.79
518,554,15,2024-12-12,UPI,Delivered,138.85
519,52,4,2025-11-22,Cash,Delivered,129.56
520,722,20,2024-07-02,Net Banking,Delivered,184.93
521,632,12,2025-04-01,Debit Card,Delivered,81.61
522,829,18,2025-11-17,UPI,Returned,198.71
523,582,5,2025-04-21,UPI,Processing,233.13
524,100,15,2025-04-24,Debit Card,Delivered,189.15
525,482,8,2025-04-21,Credit Card,Delivered,228.1
526,935,12,2024-09-21,Cash,Delivered,232.63
527,808,11,2024-12-04,Cash,Delivered,53.73
528,360,16,2024-04-25,Cash,Processing,99.27
529,619,19,2024-12-22,Credit Card,Delivered,125.19
530,334,18,2024-04-19,UPI,Shipped,151.88
531,605,14,2025-02-14,Credit Card,Delivered,155.07
532,394,3,2025-05-08,Debit Card,Delivered,185.75
533,804,14,2025-03-17,Net Banking,Shipped,154.35
534,178,3,2024-08-29,Net Banking,Processing,64.01
535,475,11,2025-09-02,Net Banking,Delivered,133.5
536,979,13,2024-11-11,UPI,Delivered,183.96
537,790,13,2025-09-02,Debit Card,Delivered,178.63
538,223,5,2024-04-02,Net Banking,Cancelled,173.59
539,776,5,2024-01-01,Credit Card,Delivered,101.22
540,592,15,2025-09-22,Credit Card,Delivered,224.26
541,584,10,2024-11-02,Cash,Shipped,232.17
542,597,1,2024-04-01,Net Banking,Returned,124.88
543,873,10,2024-05-10,UPI,Delivered,155.27
544,1,18,2024-02-24,Debit Card,Delivered,99.26
545,241,14,2024-02-01,Net Banking,Delivered,106.81
546,416,13,2025-01-26,Cash,Delivered,179.12
547,143,7,2025-05-01,Net Banking,Delivered,234.14
548,158,10,2025-03-03,Credit Card,Delivered,55.07
549,148,16,2024-01-17,Cash,Returned,68.51
550,658,14,2024-05-20,Cash,Processing,186.03
551,639,6,2025-03-11,Cash,Delivered,155.93
552,394,12,2025-04-05,Credit Card,Delivered,166.96
553,511,8,2025-08-14,Net Banking,Delivered,234.58
554,376,2,2025-08-13,UPI,Delivered,188.03
555,595,16,2024-04-25,UPI,Delivered,193.57
556,477,17,2024-10-13,UPI,Delivered,168.11
557,484,3,2024-09-08,Net Banking,Shipped,105.62
558,926,11,2024-02-24,Net Banking,Shipped,138.46
559,928,16,2025-06-08,Net Banking,Shipped,128.41
560,297,6,2024-10-28,UPI,Delivered,165.5
561,745,19,2024-11-07,Debit Card,Delivered,139.36
562,587,2,2024-06-22,Debit Card,Processing,171.11
563,497,3,2024-10-20,Credit Card,Delivered,218.8
564,259,5,2024-10-11,Net Banking,Delivered,220.15
565,760,4,2024-01-15,Net Banking,Delivered,164.27
566,675,15,2024-06-03,Debit Card,Processing,94.86
567,242,16,2025-12-18,Credit Card,Shipped,221.02
568,87,5,2024-12-17,Net Banking,Cancelled,72.37
569,771,14,2025-05-22,Cash,Delivered,132.44
570,172,7,2025-10-14,Net Banking,Shipped,112.47
571,271,4,2025-10-19,UPI,Delivered,123.74
572,488,18,2024-11-04,Credit Card,Delivered,188.18
573,269,5,2025-04-30,Net Banking,Processing,42.49
574,392,11,2025-04-04,Net Banking,Delivered,48.61
575,653,12,2025-06-28,Cash,Delivered,176.93
576,344,9,2024-10-06,Debit Card,Processing,93.62
577,401,15,2025-08-21,Credit Card,Shipped,163.63
578,533,11,2024-07-18,Credit Card,Delivered,42.22
579,852,3,2024-01-09,UPI,Delivered,150.31
580,457,12,2025-12-02,Credit Card,Shipped,92.9
581,25,20,2024-02-04,UPI,Delivered,164.77
582,974,20,2024-08-10,UPI,Shipped,65.2
583,134,13,2025-09-11,Net Banking,Processing,78.8
584,713,6,2024-04-23,Debit Card,Delivered,178.7
585,655,15,2024-03-18,Debit Card,Shipped,185.37
586,789,11,2025-11-14,Debit Card,Delivered,55.54
587,392,13,2024-03-04,Debit Card,Returned,94.23
588,183,15,2024-09-28,UPI,Delivered,235.0
589,403,6,2025-09-16,Cash,Delivered,153.53
590,224,20,2025-03-17,UPI,Cancelled,190.23
591,36,3,2024-04-15,UPI,Delivered,92.63
592,20,16,2025-04-01,Credit Card,Delivered,40.18
593,681,13,2024-02-08,Debit Card,Delivered,109.26
594,589,1,2025-02-04,Net Banking,Shipped,201.91
595,447,13,2025-05-04,UPI,Delivered,40.69
596,838,16,2025-12-06,UPI,Delivered,236.36
597,342,10,2025-01-02,Cash,Delivered,249.37
598,93,12,2025-10-24,Net Banking,Processing,111.41
599,779,10,2025-04-15,Credit Card,Delivered,48.26
600,677,7,2025-01-28,Debit Card,Delivered,228.26
601,706,12,2025-10-07,Cash,Delivered,172.89
602,144,2,2024-07-13,Credit Card,Delivered,249.24
603,501,13,2024-09-01,UPI,Shipped,175.12
604,547,15,2025-05-26,UPI,Delivered,51.77
605,416,4,2024-02-13,Credit Card,Processing,180.14
606,963,18,2025-04-14,Credit Card,Shipped,88.93
607,38,5,2024-03-14,Cash,Delivered,138.96
608,47,8,2025-09-25,Credit Card,Delivered,172.86
609,841,4,2024-11-10,Cash,Delivered,215.42
610,838,4,2024-03-06,UPI,Delivered,207.83
611,65,7,2024-08-13,Cash,Delivered,215.54
612,412,11,2025-11-25,UPI,Returned,160.95
613,330,7,2024-05-20,UPI,Delivered,110.46
614,281,5,2024-05-03,Cash,Delivered,117.68
615,450,8,2024-06-17,Net Banking,Delivered,60.99
616,628,13,2025-10-09,Credit Card,Delivered,142.26
617,8,6,2024-01-07,UPI,Shipped,164.68
618,427,16,2024-10-17,Credit Card,Delivered,174.36
619,462,14,2025-06-19,Credit Card,Cancelled,168.21
620,611,6,2024-02-08,Cash,Delivered,58.48
621,357,14,2024-11-04,UPI,Delivered,80.3
622,98,20,2025-06-26,Debit Card,Processing,247.22
623,225,15,2025-06-03,Credit Card,Delivered,80.68
624,702,16,2024-06-01,Cash,Delivered,180.73
625,56,12,2024-02-14,Debit Card,Delivered,92.79
626,825,15,2025-09-23,UPI,Delivered,51.02
627,181,6,2025-07-04,UPI,Delivered,64.37
628,739,15,2024-08-28,Net Banking,Delivered,128.0
629,920,11,2025-11-24,Credit Card,Shipped,108.49
630,243,14,2024-04-10,Credit Card,Delivered,86.34
631,600,16,2025-04-27,UPI,Processing,70.44
632,466,6,2025-09-16,Cash,Delivered,136.13
633,648,12,2024-07-17,Debit Card,Delivered,66.71
634,583,2,2025-12-09,Debit Card,Delivered,218.85
635,429,6,2025-04-14,Debit Card,Delivered,101.98
636,809,20,2024-06-09,Credit Card,Delivered,156.08
637,89,14,2024-08-23,Net Banking,Delivered,249.09
638,485,15,2025-08-28,Debit Card,Delivered,129.9
639,254,11,2024-09-09,Cash,Delivered,227.28
640,969,5,2025-08-28,Net Banking,Processing,127.73
641,42,16,2024-02-15,Net Banking,Delivered,151.54
642,830,4,2025-05-05,Cash,Delivered,57.45
643,710,14,2024-01-13,Credit Card,Delivered,102.12
644,93,1,2025-10-25,Cash,Delivered,73.98
645,879,19,2025-04-15,Net Banking,Delivered,135.52
646,896,13,2024-05-21,Credit Card,Shipped,117.79
647,721,1,2025-04-20,UPI,Delivered,185.06
648,34,10,2025-06-27,Cash,Shipped,186.59
649,556,19,2025-09-19,Credit Card,Shipped,57.0
650,754,2,2024-12-09,Net Banking,Cancelled,181.68
651,114,13,2024-02-22,Debit Card,Delivered,48.58
652,180,18,2025-01-10,UPI,Delivered,202.45
653,343,8,2024-05-21,Net Banking,Delivered,140.48
654,893,7,2025-08-17,Credit Card,Delivered,228.57
655,697,14,2025-05-30,Debit Card,Delivered,118.29
656,498,17,2025-04-08,Net Banking,Processing,138.73
657,695,18,2025-06-28,Debit Card,Delivered,117.31
658,969,3,2025-11-20,Credit Card,Processing,136.15
659,401,6,2024-03-23,Debit Card,Returned,56.16
660,283,4,2024-06-17,Credit Card,Delivered,223.75
661,975,1,2025-06-17,Debit Card,Delivered,183.3
662,486,12,2024-05-15,Cash,Delivered,175.38
663,194,3,2024-10-25,UPI,Processing,88.79
664,661,11,2025-06-16,Cash,Delivered,177.71
665,498,19,2024-11-30,Net Banking,Processing,133.5
666,581,5,2024-11-07,Debit Card,Delivered,94.6
667,381,10,2025-05-10,UPI,Delivered,99.72
668,634,6,2024-06-19,Net Banking,Delivered,244.37
669,710,5,2025-12-26,Credit Card,Delivered,48.64
670,589,5,2024-11-20,Cash,Delivered,78.74
671,725,2,2025-07-29,Debit Card,Returned,71.07
672,553,6,2025-04-04,Net Banking,Delivered,233.29
673,954,16,2025-02-18,Credit Card,Cancelled,234.84
674,5,18,2024-06-08,Net Banking,Delivered,188.14
675,918,10,2025-04-30,Net Banking,Delivered,207.91
676,347,4,2025-03-28,Cash,Cancelled,69.28
677,120,10,2025-07-18,UPI,Delivered,216.58
678,366,3,2025-04-01,Debit Card,Delivered,174.68
679,540,8,2025-08-20,Debit Card,Delivered,57.55
680,694,3,2025-04-01,Net Banking,Delivered,143.0
681,620,17,2025-09-09,UPI,Cancelled,115.82
682,734,14,2024-05-31,Debit Card,Delivered,42.56
683,360,10,2024-12-19,Cash,Processing,58.4
684,760,14,2025-03-30,Cash,Delivered,209.19
685,747,14,2025-03-10,Credit Card,Processing,165.57
686,213,10,2024-05-27,Cash,Returned,150.31
687,68,19,2024-12-09,Cash,Delivered,125.99
688,425,6,2024-10-06,Net Banking,Delivered,159.26
689,205,6,2024-05-20,Cash,Delivered,143.02
690,855,19,2024-11-05,Debit Card,Delivered,195.37
691,28,1,2024-08-17,Credit Card,Delivered,240.77
692,484,4,2025-10-13,Debit Card,Delivered,143.3
693,661,8,2025-12-05,UPI,Delivered,98.22
694,614,12,2024-03-09,Net Banking,Delivered,131.57
695,644,16,2024-09-21,UPI,Delivered,193.92
696,866,9,2024-01-18,Credit Card,Delivered,70.69
697,900,5,2025-04-17,Debit Card,Delivered,97.26
698,652,12,2025-03-05,UPI,Delivered,151.22
699,527,7,2024-03-19,Credit Card,Shipped,165.74
700,557,11,2024-06-20,Debit Card,Processing,183.84
701,278,12,2024-11-04,UPI,Delivered,113.84
702,14,5,2024-05-27,Net Banking,Delivered,203.55
703,349,6,2025-02-25,UPI,Delivered,145.71
704,815,18,2024-07-11,Net Banking,Delivered,240.02
705,730,18,2025-06-28,UPI,Delivered,232.37
706,839,5,2024-04-29,UPI,Delivered,105.43
707,143,15,2025-01-06,Net Banking,Delivered,243.72
708,727,10,2024-06-25,UPI,Shipped,64.91
709,878,5,2024-05-11,Credit Card,Delivered,84.07
710,436,4,2024-03-21,UPI,Delivered,141.69
711,44,7,2025-03-17,UPI,Delivered,178.56
712,61,16,2025-08-30,UPI,Cancelled,49.09
713,684,1,2024-11-04,UPI,Shipped,233.22
714,602,7,2024-07-29,Credit Card,Delivered,46.14
715,867,9,2024-05-29,Net Banking,Delivered,73.72
716,800,20,2025-05-27,Credit Card,Delivered,54.35
717,782,1,2025-08-15,Net Banking,Delivered,80.22
718,176,18,2024-10-15,UPI,Returned,60.72
719,943,17,2024-08-07,Cash,Delivered,163.77
720,690,4,2025-03-26,Credit Card,Processing,246.07
721,220,17,2025-03-10,Credit Card,Delivered,199.9
722,127,15,2024-11-17,UPI,Delivered,144.12
723,722,10,2025-01-04,Net Banking,Shipped,57.27
724,119,13,2025-05-20,Debit Card,Delivered,194.6
725,1000,15,2025-12-04,Credit Card,Delivered,101.02
726,194,3,2025-03-14,Cash,Cancelled,117.16
727,691,16,2024-01-14,UPI,Delivered,149.76
728,88,4,2025-11-23,Credit Card,Delivered,185.96
729,760,6,2024-04-14,UPI,Delivered,81.81
730,610,13,2024-07-24,UPI,Delivered,129.19
731,286,19,2025-05-26,Net Banking,Delivered,205.79
732,966,13,2025-10-21,Debit Card,Delivered,166.66
733,497,17,2025-02-18,Debit Card,Delivered,135.47
734,257,16,2024-05-05,Cash,Delivered,237.9
735,102,2,2024-01-31,UPI,Delivered,45.62
736,392,20,2024-07-02,Debit Card,Delivered,170.61
737,779,3,2024-04-08,Net Banking,Shipped,206.47
738,301,16,2024-07-25,Cash,Delivered,153.91
739,560,1,2025-07-07,UPI,Returned,224.83
740,393,15,2024-05-01,Debit Card,Processing,132.94
741,34,6,2024-02-06,Net Banking,Delivered,203.67
742,169,16,2025-12-24,Cash,Delivered,190.3
743,783,4,2025-05-14,Net Banking,Delivered,178.62
744,553,19,2025-12-02,Cash,Delivered,219.41
745,58,13,2025-06-02,Debit Card,Delivered,243.88
746,693,12,2025-09-23,Debit Card,Delivered,45.91
747,132,12,2024-02-16,Debit Card,Processing,162.63
748,350,13,2025-10-02,UPI,Delivered,248.31
749,360,2,2025-02-25,Credit Card,Delivered,176.1
750,87,3,2025-08-29,Debit Card,Delivered,75.65
751,334,2,2025-07-05,Cash,Delivered,128.72
752,924,14,2025-06-11,Debit Card,Delivered,138.64
753,325,13,2024-01-23,Net Banking,Delivered,160.23
754,103,7,2025-05-15,Debit Card,Delivered,210.41
755,348,6,2025-11-14,Net Banking,Delivered,243.58
756,509,3,2024-07-25,Net Banking,Delivered,95.68
757,588,13,2024-10-31,Credit Card,Delivered,241.17
758,98,19,2025-08-15,Debit Card,Delivered,158.95
759,487,14,2025-06-27,Credit Card,Delivered,56.1
760,517,10,2024-11-05,Cash,Delivered,105.8
761,412,9,2025-02-28,Net Banking,Delivered,181.03
762,185,1,2025-07-14,Net Banking,Processing,161.14
763,677,15,2024-08-06,Debit Card,Cancelled,151.87
764,874,14,2025-09-21,Net Banking,Shipped,52.58
765,374,15,2024-07-24,Credit Card,Delivered,196.75
766,865,14,2024-11-03,Cash,Delivered,214.35
767,650,7,2024-03-06,Cash,Delivered,100.28
768,263,20,2024-06-13,Credit Card,Delivered,63.85
769,29,8,2024-07-15,Debit Card,Delivered,157.56
770,433,2,2025-03-22,Credit Card,Delivered,68.65
771,809,9,2024-09-21,Net Banking,Delivered,219.03
772,802,1,2025-05-12,UPI,Processing,57.63
773,306,3,2025-09-08,Cash,Processing,181.05
774,407,5,2024-04-02,Credit Card,Delivered,194.24
775,535,19,2024-05-03,Net Banking,Delivered,225.76
776,615,4,2024-08-31,Debit Card,Delivered,162.71
777,826,8,2025-02-03,Cash,Delivered,62.43
778,994,9,2024-08-07,Cash,Delivered,221.21
779,503,18,2024-02-27,Debit Card,Delivered,63.72
780,434,16,2025-07-12,Credit Card,Returned,224.68
781,372,16,2024-05-28,Debit Card,Processing,44.43
782,36,2,2025-09-12,Credit Card,Delivered,120.78
783,982,12,2025-10-16,UPI,Delivered,89.64
784,398,1,2025-03-29,Cash,Cancelled,232.76
785,93,8,2024-11-04,Debit Card,Delivered,226.95
786,647,11,2025-03-25,Cash,Shipped,97.55
787,843,16,2024-03-23,Cash,Shipped,234.56
788,735,14,2024-12-06,UPI,Processing,186.68
789,68,12,2025-06-02,Cash,Delivered,210.82
790,465,1,2024-11-30,UPI,Delivered,78.59
791,811,5,2025-03-30,UPI,Delivered,171.94
792,590,3,2024-11-17,UPI,Delivered,148.44
793,782,5,2025-10-26,Net Banking,Delivered,206.45
794,463,16,2024-11-23,Credit Card,Delivered,184.37
795,819,10,2024-12-01,Credit Card,Delivered,117.2
796,898,13,2025-02-06,Net Banking,Delivered,239.1
797,663,20,2025-07-25,Credit Card,Cancelled,244.57
798,269,6,2024-07-22,UPI,Delivered,130.07
799,153,3,2024-09-23,Debit Card,Delivered,159.12
800,736,17,2024-01-15,Cash,Shipped,234.94
801,507,4,2025-11-20,Credit Card,Shipped,80.01
802,295,16,2024-09-29,Cash,Delivered,219.83
803,221,10,2025-09-06,Credit Card,Delivered,125.79
804,30,10,2024-05-29,Debit Card,Delivered,134.71
805,379,19,2024-09-11,Cash,Delivered,138.47
806,998,13,2024-11-27,Credit Card,Shipped,188.78
807,263,3,2025-09-03,UPI,Delivered,50.94
808,483,12,2024-08-28,Net Banking,Cancelled,243.11
809,727,2,2025-09-04,UPI,Delivered,170.13
810,405,12,2024-11-05,Credit Card,Returned,157.51
811,184,9,2025-08-17,Credit Card,Delivered,235.37
812,136,3,2025-04-24,Debit Card,Shipped,130.92
813,120,11,2024-09-23,UPI,Returned,144.83
814,766,12,2024-10-14,Cash,Delivered,224.16
815,850,9,2025-09-19,Net Banking,Delivered,227.46
816,755,16,2024-11-19,Credit Card,Delivered,233.8
817,818,15,2025-10-13,UPI,Delivered,51.46
818,37,16,2024-07-06,Debit Card,Delivered,138.1
819,917,16,2024-04-28,UPI,Delivered,247.65
820,497,15,2025-07-28,Cash,Delivered,191.15
821,127,12,2024-05-31,UPI,Delivered,99.66
822,768,17,2024-06-21,Debit Card,Delivered,179.26
823,598,1,2024-08-05,Net Banking,Shipped,77.92
824,253,16,2024-03-19,UPI,Processing,45.45
825,697,4,2025-11-28,Cash,Delivered,235.12
826,858,11,2024-04-18,Credit Card,Delivered,136.65
827,676,16,2025-12-25,Cash,Delivered,96.56
828,6,11,2025-11-04,UPI,Delivered,239.69
829,971,19,2024-11-28,Credit Card,Delivered,50.22
830,290,11,2025-10-21,UPI,Shipped,154.9
831,391,3,2025-09-08,Cash,Delivered,90.42
832,92,1,2025-02-12,Credit Card,Delivered,203.69
833,663,5,2024-10-18,UPI,Delivered,208.23
834,926,20,2024-11-13,Credit Card,Delivered,60.18
835,525,7,2025-01-11,Cash,Delivered,121.5
836,577,20,2024-10-01,Cash,Delivered,128.73
837,629,6,2025-01-12,Cash,Delivered,59.52
838,350,15,2025-06-09,Credit Card,Delivered,189.86
839,540,17,2025-05-22,UPI,Delivered,131.84
840,308,5,2025-05-04,Credit Card,Delivered,103.09
841,536,14,2024-09-11,Debit Card,Delivered,155.71
842,526,4,2024-02-16,Net Banking,Delivered,59.84
843,738,19,2025-11-07,Debit Card,Delivered,162.97
844,17,4,2025-05-30,Cash,Delivered,78.26
845,47,3,2025-02-06,Cash,Processing,102.51
846,742,15,2025-08-24,Cash,Delivered,95.67
847,217,6,2024-07-10,UPI,Shipped,166.85
848,109,14,2025-11-20,Net Banking,Delivered,122.94
849,176,16,2024-01-14,Cash,Delivered,222.44
850,744,16,2025-09-08,Debit Card,Delivered,244.52
851,708,13,2025-01-04,Debit Card,Delivered,68.37
852,115,1,2024-07-14,Credit Card,Processing,83.94
853,149,8,2025-10-26,Cash,Processing,220.22
854,196,3,2025-07-05,Debit Card,Shipped,71.11
855,23,4,2025-03-08,Credit Card,Cancelled,195.14
856,987,16,2025-03-31,Cash,Delivered,134.4
857,207,10,2024-09-05,Net Banking,Processing,122.26
858,9,4,2024-12-07,Cash,Returned,218.21
859,611,18,2025-08-15,Debit Card,Delivered,123.93
860,606,20,2025-06-09,Cash,Delivered,52.75
861,433,19,2024-01-20,Debit Card,Delivered,96.25
862,428,16,2025-10-25,UPI,Delivered,237.18
863,460,14,2024-12-21,UPI,Delivered,192.5
864,353,15,2025-04-25,Credit Card,Delivered,163.41
865,348,20,2025-12-02,Cash,Delivered,101.61
866,400,14,2025-12-29,Debit Card,Shipped,207.95
867,637,7,2024-06-14,Debit Card,Delivered,58.1
868,133,6,2025-05-09,Credit Card,Delivered,143.36
869,966,16,2025-03-01,Debit Card,Delivered,156.93
870,368,9,2024-01-19,Debit Card,Delivered,76.69
871,33,3,2025-05-30,Debit Card,Delivered,169.69
872,576,8,2024-05-03,Cash,Delivered,111.47
873,788,2,2024-12-29,Net Banking,Delivered,71.75
874,895,17,2025-12-07,Net Banking,Delivered,188.35
875,819,15,2025-03-24,UPI,Returned,204.15
876,801,4,2025-09-16,Net Banking,Delivered,62.14
877,121,7,2025-10-07,Debit Card,Delivered,101.35
878,781,17,2025-03-28,Cash,Shipped,60.85
879,373,11,2025-10-24,Credit Card,Delivered,82.4
880,788,1,2025-03-01,Credit Card,Processing,139.47
881,518,6,2024-10-20,UPI,Delivered,190.19
882,370,8,2025-02-28,Credit Card,Shipped,151.23
883,142,14,2024-08-21,Cash,Cancelled,228.59
884,814,12,2025-06-12,UPI,Delivered,201.73
885,967,3,2025-06-13,UPI,Delivered,124.35
886,445,2,2024-06-17,Cash,Shipped,178.64
887,155,19,2025-10-18,UPI,Returned,245.81
888,897,17,2025-11-07,Debit Card,Delivered,226.01
889,567,10,2025-12-18,Debit Card,Cancelled,41.66
890,922,17,2024-10-13,Net Banking,Cancelled,187.06
891,660,7,2025-04-01,Net Banking,Delivered,169.82
892,715,12,2025-03-28,Cash,Shipped,225.0
893,38,18,2024-03-27,Debit Card,Delivered,190.96
894,533,18,2024-05-09,Debit Card,Delivered,147.45
895,534,11,2024-11-15,Credit Card,Delivered,226.97
896,607,9,2025-07-06,Credit Card,Processing,103.83
897,518,4,2025-03-08,UPI,Processing,94.55
898,363,4,2025-06-03,UPI,Shipped,237.68
899,306,19,2025-04-04,UPI,Delivered,246.42
900,580,18,2025-08-18,Net Banking,Delivered,102.83
901,804,19,2025-11-13,Credit Card,Shipped,149.13
902,108,11,2024-09-10,Net Banking,Delivered,212.8
903,466,4,2025-01-04,Credit Card,Shipped,213.97
904,95,2,2024-03-24,Cash,Processing,140.01
905,80,12,2025-04-01,Net Banking,Delivered,157.38
906,893,9,2025-02-08,Net Banking,Delivered,128.92
907,706,16,2025-03-26,Cash,Processing,70.31
908,497,15,2024-05-10,Credit Card,Returned,147.77
909,121,7,2025-06-25,Cash,Delivered,196.76
910,379,4,2025-07-26,Net Banking,Processing,63.17
911,586,10,2025-01-13,UPI,Delivered,64.73
912,384,10,2024-11-08,Debit Card,Delivered,206.15
913,803,19,2024-05-25,Cash,Delivered,227.79
914,221,6,2024-10-17,Cash,Delivered,154.98
915,892,2,2024-03-10,Cash,Delivered,105.04
916,922,11,2025-04-08,Cash,Delivered,191.21
917,136,5,2025-09-12,Net Banking,Delivered,199.95
918,460,5,2025-11-14,Debit Card,Delivered,171.2
919,420,13,2025-09-30,Credit Card,Cancelled,111.19
920,982,15,2024-02-16,Debit Card,Delivered,221.85
921,26,19,2025-12-25,Debit Card,Delivered,65.99
922,88,7,2025-07-26,Net Banking,Delivered,199.1
923,535,7,2025-08-06,Cash,Delivered,43.92
924,959,18,2025-11-05,Credit Card,Returned,97.74
925,252,19,2024-07-29,Cash,Delivered,152.04
926,412,19,2024-11-24,UPI,Delivered,236.11
927,448,6,2024-12-14,Cash,Delivered,150.86
928,264,3,2025-01-26,UPI,Returned,153.77
929,148,6,2024-10-19,Debit Card,Shipped,72.39
930,695,6,2025-02-21,UPI,Delivered,108.31
931,731,2,2024-01-28,Debit Card,Delivered,107.21
932,915,11,2025-02-26,Debit Card,Delivered,213.83
933,54,7,2024-05-03,Credit Card,Shipped,163.07
934,521,17,2025-05-19,Cash,Cancelled,96.55
935,476,18,2024-11-21,Cash,Delivered,46.07
936,240,1,2025-10-10,Debit Card,Delivered,163.1
937,253,18,2024-04-13,Credit Card,Delivered,125.42
938,867,17,2024-03-26,Credit Card,Shipped,69.9
939,173,8,2025-07-07,Net Banking,Returned,241.88
940,463,2,2025-07-22,UPI,Processing,241.83
941,297,6,2025-09-27,UPI,Delivered,233.58
942,613,9,2024-10-06,Cash,Returned,216.91
943,600,17,2024-08-05,Debit Card,Delivered,195.23
944,72,10,2025-07-30,UPI,Delivered,65.83
945,743,18,2024-05-23,Debit Card,Processing,84.28
946,981,11,2025-05-31,Debit Card,Delivered,245.72
947,464,9,2025-12-25,Credit Card,Delivered,107.54
948,471,20,2024-08-03,Debit Card,Delivered,185.29
949,945,1,2025-10-23,Net Banking,Delivered,229.3
950,178,14,2025-11-19,Net Banking,Processing,187.69
951,552,3,2025-02-06,UPI,Delivered,227.44
952,456,4,2025-11-18,Debit Card,Returned,119.04
953,367,13,2025-09-07,Credit Card,Processing,210.49
954,128,15,2024-01-09,Debit Card,Cancelled,133.36
955,761,1,2024-08-14,Debit Card,Delivered,188.93
956,93,20,2024-07-15,Debit Card,Processing,86.44
957,991,12,2025-05-20,UPI,Delivered,229.95
958,621,7,2025-12-24,UPI,Delivered,212.44
959,114,9,2025-02-09,Net Banking,Delivered,75.8
960,676,19,2024-07-17,Net Banking,Delivered,53.73
961,764,3,2024-05-11,Credit Card,Delivered,159.68
